GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITS,ANRCA,CBSAA,CSAA,METDIVA,MEMI,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,UR,PCI,PUMA5A,GEOID,BTTRA,BTBGA,NAME_E,ALUCE001,ALUCE002,ALUCE003,ALUCE004,ALUCE005,ALUCE006,ALUCE007,ALUCE008,ALUCE009,ALUCE010,ALUKE001,ALUKE002,ALUKE003,ALUKE004,ALUKE005,ALUKE006,ALUKE007,ALUKE008,ALUKE009,ALUKE010,ALUKE011,ALUKE012,ALUKE013,ALUKE014,ALUKE015,ALUKE016,ALUKE017,ALUKE018,ALUKE019,ALUKE020,ALUKE021,NAME_M,ALUCM001,ALUCM002,ALUCM003,ALUCM004,ALUCM005,ALUCM006,ALUCM007,ALUCM008,ALUCM009,ALUCM010,ALUKM001,ALUKM002,ALUKM003,ALUKM004,ALUKM005,ALUKM006,ALUKM007,ALUKM008,ALUKM009,ALUKM010,ALUKM011,ALUKM012,ALUKM013,ALUKM014,ALUKM015,ALUKM016,ALUKM017,ALUKM018,ALUKM019,ALUKM020,ALUKM021
"G2600010","2015-2019","MI",,,"Michigan","26","Alcona County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26001",,,"Alcona County, Michigan",10353,10028,41,63,20,7,35,159,13,146,10353,10198,9916,41,60,20,7,4,150,6,144,155,112,0,3,0,0,31,9,7,2,"Alcona County, Michigan",0,23,20,26,13,7,20,38,10,37,0,0,10,20,27,13,7,6,38,7,37,0,21,16,4,16,16,19,8,7,3
"G2600030","2015-2019","MI",,,"Michigan","26","Alger County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26003",,,"Alger County, Michigan",9151,7773,702,334,13,0,5,324,14,310,9151,9007,7650,702,334,13,0,0,308,2,306,144,123,0,0,0,0,5,16,12,4,"Alger County, Michigan",0,19,114,109,16,15,7,73,15,74,0,0,4,114,109,16,15,15,74,4,74,0,18,15,15,15,15,7,15,14,8
"G2600050","2015-2019","MI",,,"Michigan","26","Allegan County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26005",,,"Allegan County, Michigan",116143,108625,1569,398,802,12,1774,2963,415,2548,116143,107611,102709,1426,364,802,0,132,2178,12,2166,8532,5916,143,34,0,12,1642,785,403,382,"Allegan County, Michigan",0,559,266,144,139,23,542,411,191,354,0,0,28,216,131,139,24,208,279,15,277,0,558,150,46,24,23,497,255,186,175
"G2600070","2015-2019","MI",,,"Michigan","26","Alpena County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26007",,,"Alpena County, Michigan",28520,27603,165,103,176,37,44,392,27,365,28520,28127,27297,164,103,176,37,0,350,6,344,393,306,1,0,0,0,44,42,21,21,"Alpena County, Michigan",0,42,45,47,30,45,26,102,28,96,0,0,12,44,47,30,45,19,92,12,93,0,41,3,19,19,19,26,34,26,20
"G2600090","2015-2019","MI",,,"Michigan","26","Antrim County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26009",,,"Antrim County, Michigan",23206,22292,103,182,82,0,193,354,0,354,23206,22663,21970,100,159,78,0,14,342,0,342,543,322,3,23,4,0,179,12,0,12,"Antrim County, Michigan",0,141,32,53,19,19,148,60,19,60,0,0,15,32,45,17,19,15,57,19,57,0,141,6,27,8,19,146,14,19,14
"G2600110","2015-2019","MI",,,"Michigan","26","Arenac County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26011",,,"Arenac County, Michigan",15070,14500,62,198,55,0,20,235,18,217,15070,14766,14263,62,192,55,0,4,190,3,187,304,237,0,6,0,0,16,45,15,30,"Arenac County, Michigan",0,32,20,27,14,16,11,43,10,40,0,0,5,20,27,14,16,4,33,4,33,0,30,16,7,16,16,11,24,11,23
"G2600130","2015-2019","MI",,,"Michigan","26","Baraga County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26013",,,"Baraga County, Michigan",8421,6181,783,842,34,5,38,538,15,523,8421,8287,6116,783,824,34,5,6,519,0,519,134,65,0,18,0,0,32,19,15,4,"Baraga County, Michigan",0,29,190,153,12,7,22,98,14,95,0,0,8,190,154,12,7,8,93,15,93,0,29,15,20,15,15,23,15,14,7
"G2600150","2015-2019","MI",,,"Michigan","26","Barry County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26015",,,"Barry County, Michigan",60540,58329,415,222,364,4,362,844,26,818,60540,58754,56987,306,222,364,4,86,785,18,767,1786,1342,109,0,0,0,276,59,8,51,"Barry County, Michigan",0,211,162,91,48,7,187,168,27,164,0,0,100,98,91,48,7,96,153,24,151,0,195,110,24,24,24,170,47,13,45
"G2600170","2015-2019","MI",,,"Michigan","26","Bay County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26017",,,"Bay County, Michigan",104104,98568,1796,362,606,0,377,2395,118,2277,104104,98556,93760,1743,286,606,0,12,2149,19,2130,5548,4808,53,76,0,0,365,246,99,147,"Bay County, Michigan",0,193,208,157,109,24,122,304,78,304,0,0,25,202,137,109,24,14,279,20,277,0,190,39,52,24,24,118,127,75,106
"G2600190","2015-2019","MI",,,"Michigan","26","Benzie County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26019",,,"Benzie County, Michigan",17615,16863,32,304,76,10,10,320,42,278,17615,17174,16516,32,269,76,0,0,281,3,278,441,347,0,35,0,10,10,39,39,0,"Benzie County, Michigan",0,70,19,93,23,13,15,90,54,74,0,0,3,19,68,23,16,16,74,4,74,0,70,16,37,16,13,15,54,54,16
"G2600210","2015-2019","MI",,,"Michigan","26","Berrien County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26021",,,"Berrien County, Michigan",154133,121313,22561,621,2931,27,1847,4833,542,4291,154133,145684,115449,22368,608,2893,27,228,4111,129,3982,8449,5864,193,13,38,0,1619,722,413,309,"Berrien County, Michigan",0,345,453,146,182,37,360,520,168,538,0,0,116,434,146,168,37,143,477,79,488,0,327,106,18,49,24,335,198,154,167
"G2600230","2015-2019","MI",,,"Michigan","26","Branch County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26023",,,"Branch County, Michigan",43513,40858,1032,187,342,15,400,679,131,548,43513,41442,39338,1002,173,342,15,25,547,11,536,2071,1520,30,14,0,0,375,132,120,12,"Branch County, Michigan",0,232,124,84,96,23,185,188,130,158,0,0,31,115,82,96,23,27,160,15,158,0,227,38,27,22,22,182,131,129,16
"G2600250","2015-2019","MI",,,"Michigan","26","Calhoun County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26025",,,"Calhoun County, Michigan",134212,109110,14148,740,3233,16,924,6041,534,5507,134212,127181,104044,13919,592,3233,16,117,5260,182,5078,7031,5066,229,148,0,0,807,781,352,429,"Calhoun County, Michigan",0,518,523,232,261,30,373,559,280,537,0,0,78,493,174,261,30,85,513,191,531,0,501,153,132,24,24,363,252,192,222
"G2600270","2015-2019","MI",,,"Michigan","26","Cass County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26027",,,"Cass County, Michigan",51523,45779,2666,555,431,0,535,1557,101,1456,51523,49521,44376,2654,535,431,0,88,1437,33,1404,2002,1403,12,20,0,0,447,120,68,52,"Cass County, Michigan",0,276,197,116,53,24,286,237,78,222,0,0,75,196,107,53,24,81,225,43,225,0,275,15,27,24,24,280,81,62,51
"G2600290","2015-2019","MI",,,"Michigan","26","Charlevoix County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26029",,,"Charlevoix County, Michigan",26188,24951,122,410,129,16,23,537,84,453,26188,25665,24549,111,397,129,14,4,461,19,442,523,402,11,13,0,2,19,76,65,11,"Charlevoix County, Michigan",0,64,27,67,47,16,21,101,59,84,0,0,15,24,66,47,16,8,87,15,85,0,64,12,12,19,4,17,63,57,9
"G2600310","2015-2019","MI",,,"Michigan","26","Cheboygan County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26031",,,"Cheboygan County, Michigan",25418,23683,205,527,111,0,52,840,11,829,25418,25052,23399,200,521,109,0,19,804,0,804,366,284,5,6,2,0,33,36,11,25,"Cheboygan County, Michigan",0,62,33,105,28,19,41,117,18,113,0,0,28,32,105,27,19,28,110,19,110,0,52,11,8,4,19,30,31,18,25
"G2600330","2015-2019","MI",,,"Michigan","26","Chippewa County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26033",,,"Chippewa County, Michigan",37629,26615,2265,5342,372,35,32,2968,86,2882,37629,36920,26196,2231,5234,372,35,0,2852,21,2831,709,419,34,108,0,0,32,116,65,51,"Chippewa County, Michigan",0,64,264,303,62,8,23,396,39,397,0,0,19,263,305,62,8,22,393,20,396,0,62,30,47,22,22,23,40,35,32
"G2600350","2015-2019","MI",,,"Michigan","26","Clare County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26035",,,"Clare County, Michigan",30651,29488,190,201,36,0,100,636,58,578,30651,30034,29061,190,171,36,0,6,570,2,568,617,427,0,30,0,0,94,66,56,10,"Clare County, Michigan",0,91,59,68,27,22,49,101,48,93,0,0,9,59,69,27,22,8,87,3,87,0,91,22,31,22,22,52,54,48,16
"G2600370","2015-2019","MI",,,"Michigan","26","Clinton County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26037",,,"Clinton County, Michigan",78389,73354,1442,128,1183,0,348,1934,108,1826,78389,74835,70467,1419,119,1165,0,10,1655,0,1655,3554,2887,23,9,18,0,338,279,108,171,"Clinton County, Michigan",0,176,181,80,117,24,140,260,65,263,0,0,10,181,79,113,24,10,243,24,243,0,176,24,10,24,24,141,107,65,93
"G2600390","2015-2019","MI",,,"Michigan","26","Crawford County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26039",,,"Crawford County, Michigan",13892,13337,103,42,129,0,61,220,7,213,13892,13613,13131,103,42,129,0,0,208,0,208,279,206,0,0,0,0,61,12,7,5,"Crawford County, Michigan",0,46,55,28,16,16,44,64,11,63,0,0,16,55,28,16,16,16,63,16,63,0,46,16,16,16,16,44,13,11,9
"G2600410","2015-2019","MI",,,"Michigan","26","Delta County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26041",,,"Delta County, Michigan",36026,33746,121,715,156,4,37,1247,117,1130,36026,35533,33456,121,706,156,4,4,1086,31,1055,493,290,0,9,0,0,33,161,86,75,"Delta County, Michigan",0,98,42,139,45,4,37,187,101,163,0,0,29,42,141,45,4,5,156,29,153,0,95,22,19,22,22,37,95,93,55
"G2600430","2015-2019","MI",,,"Michigan","26","Dickinson County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26043",,,"Dickinson County, Michigan",25439,24356,158,236,166,0,102,421,101,320,25439,25040,24150,158,228,166,0,43,295,31,264,399,206,0,8,0,0,59,126,70,56,"Dickinson County, Michigan",0,94,34,129,40,19,62,158,61,148,0,0,57,34,127,40,19,45,146,36,140,0,79,19,16,19,19,39,73,50,71
"G2600450","2015-2019","MI",,,"Michigan","26","Eaton County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26045",,,"Eaton County, Michigan",109456,94564,7435,647,2552,32,1299,2927,229,2698,109456,103555,90672,7202,546,2517,32,113,2473,124,2349,5901,3892,233,101,35,0,1186,454,105,349,"Eaton County, Michigan",0,420,347,152,190,46,338,408,142,407,0,0,92,332,127,187,46,89,385,126,388,0,406,133,92,43,24,319,193,70,175
"G2600470","2015-2019","MI",,,"Michigan","26","Emmet County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26047",,,"Emmet County, Michigan",33104,30573,246,959,205,30,71,1020,28,992,33104,32555,30177,243,959,187,30,48,911,20,891,549,396,3,0,18,0,23,109,8,101,"Emmet County, Michigan",0,66,72,140,39,14,45,169,27,165,0,0,41,70,140,34,14,42,165,25,161,0,57,6,22,17,22,22,49,11,53
"G2600490","2015-2019","MI",,,"Michigan","26","Genesee County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26049",,,"Genesee County, Michigan",407875,304896,81062,1393,4211,127,2088,14098,890,13208,407875,393848,295468,79700,1313,4182,33,420,12732,254,12478,14027,9428,1362,80,29,94,1668,1366,636,730,"Genesee County, Michigan",0,635,1139,279,305,83,491,1058,264,1063,0,0,274,1053,283,303,32,248,984,212,983,0,589,418,56,51,80,413,308,201,268
"G2600510","2015-2019","MI",,,"Michigan","26","Gladwin County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26051",,,"Gladwin County, Michigan",25279,24513,78,136,131,0,42,379,48,331,25279,24851,24213,72,100,131,0,10,325,0,325,428,300,6,36,0,0,32,54,48,6,"Gladwin County, Michigan",0,48,28,41,9,19,27,66,40,53,0,0,17,30,38,9,19,17,51,19,51,0,48,10,25,19,19,21,39,40,7
"G2600530","2015-2019","MI",,,"Michigan","26","Gogebic County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26053",,,"Gogebic County, Michigan",15061,13708,582,392,82,12,12,273,55,218,15061,14841,13570,582,383,81,12,0,213,8,205,220,138,0,9,1,0,12,60,47,13,"Gogebic County, Michigan",0,51,32,56,14,16,24,81,33,68,0,0,16,32,54,14,16,16,66,16,66,0,51,16,15,2,16,24,34,33,18
"G2600550","2015-2019","MI",,,"Michigan","26","Grand Traverse County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26055",,,"Grand Traverse County, Michigan",92181,87402,835,883,537,32,342,2150,46,2104,92181,89542,85354,797,828,537,25,88,1913,28,1885,2639,2048,38,55,0,7,254,237,18,219,"Grand Traverse County, Michigan",0,253,175,249,122,29,148,355,50,355,0,0,96,162,232,122,27,90,322,44,319,0,250,56,81,24,11,137,146,27,149
"G2600570","2015-2019","MI",,,"Michigan","26","Gratiot County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26057",,,"Gratiot County, Michigan",40916,37227,2346,242,183,30,92,796,134,662,40916,38418,35199,2238,106,183,30,16,646,39,607,2498,2028,108,136,0,0,76,150,95,55,"Gratiot County, Michigan",0,174,187,124,44,37,58,160,53,147,0,0,17,146,42,44,37,37,146,30,141,0,175,103,112,22,22,43,54,47,33
"G2600590","2015-2019","MI",,,"Michigan","26","Hillsdale County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26059",,,"Hillsdale County, Michigan",45757,44217,332,173,180,0,144,711,30,681,45757,44696,43312,311,171,180,0,42,680,27,653,1061,905,21,2,0,0,102,31,3,28,"Hillsdale County, Michigan",0,96,53,74,43,22,83,116,45,107,0,0,58,53,74,43,22,33,119,45,108,0,78,25,3,22,22,73,26,6,25
"G2600610","2015-2019","MI",,,"Michigan","26","Houghton County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26061",,,"Houghton County, Michigan",36070,33634,278,143,1000,19,217,779,18,761,36070,35481,33211,265,143,1000,19,125,718,0,718,589,423,13,0,0,0,92,61,18,43,"Houghton County, Michigan",0,108,74,67,94,17,109,142,16,141,0,0,61,72,67,94,17,89,131,22,131,0,88,15,22,22,22,68,36,16,31
"G2600630","2015-2019","MI",,,"Michigan","26","Huron County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26063",,,"Huron County, Michigan",31349,30404,150,72,199,0,102,422,80,342,31349,30595,29842,150,67,199,0,15,322,0,322,754,562,0,5,0,0,87,100,80,20,"Huron County, Michigan",0,98,39,22,39,22,44,91,71,66,0,0,12,39,21,39,22,12,61,22,61,0,96,22,5,22,22,41,69,71,19
"G2600650","2015-2019","MI",,,"Michigan","26","Ingham County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26065",,,"Ingham County, Michigan",290587,216025,33930,1140,19624,107,4396,15365,1634,13731,290587,267912,202303,32279,856,19566,62,473,12373,453,11920,22675,13722,1651,284,58,45,3923,2992,1181,1811,"Ingham County, Michigan",0,911,1198,242,412,66,682,1299,413,1185,0,0,142,1073,158,417,46,177,1168,167,1142,0,890,364,153,59,48,644,526,352,355
"G2600670","2015-2019","MI",,,"Michigan","26","Ionia County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26067",,,"Ionia County, Michigan",64300,58958,2976,128,269,9,460,1500,295,1205,64300,61233,56769,2919,111,265,9,7,1153,84,1069,3067,2189,57,17,4,0,453,347,211,136,"Ionia County, Michigan",0,216,223,58,75,13,172,273,153,226,0,0,24,219,55,75,13,11,242,54,222,0,214,35,16,7,24,172,141,135,57
"G2600690","2015-2019","MI",,,"Michigan","26","Iosco County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26069",,,"Iosco County, Michigan",25197,24088,184,257,190,2,66,410,28,382,25197,24627,23634,184,235,190,2,4,378,0,378,570,454,0,22,0,0,62,32,28,4,"Iosco County, Michigan",0,66,45,79,37,4,52,108,22,99,0,0,7,45,73,37,4,7,100,19,100,0,66,19,32,19,19,52,22,22,5
"G2600710","2015-2019","MI",,,"Michigan","26","Iron County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26071",,,"Iron County, Michigan",11152,10681,61,190,65,0,23,132,46,86,11152,10918,10526,61,187,65,0,4,75,0,75,234,155,0,3,0,0,19,57,46,11,"Iron County, Michigan",0,48,25,31,8,16,18,64,40,49,0,0,10,25,31,8,16,10,47,16,47,0,47,16,5,16,16,15,43,40,15
"G2600730","2015-2019","MI",,,"Michigan","26","Isabella County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26073",,,"Isabella County, Michigan",70688,62196,1916,2271,1262,10,563,2470,96,2374,70688,67889,60355,1868,2024,1243,10,102,2287,54,2233,2799,1841,48,247,19,0,461,183,42,141,"Isabella County, Michigan",0,247,168,307,116,15,193,318,48,320,0,0,82,162,234,115,15,86,316,33,318,0,242,39,143,21,24,180,60,29,56
"G2600750","2015-2019","MI",,,"Michigan","26","Jackson County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26075",,,"Jackson County, Michigan",158636,138511,12350,564,1310,35,855,5011,197,4814,158636,153031,134275,12204,543,1296,35,141,4537,128,4409,5605,4236,146,21,14,0,714,474,69,405,"Jackson County, Michigan",0,318,577,150,149,33,283,616,61,598,0,0,100,571,149,146,33,102,592,50,583,0,300,71,22,19,24,265,169,42,169
"G2600770","2015-2019","MI",,,"Michigan","26","Kalamazoo County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26077",,,"Kalamazoo County, Michigan",262745,212216,29215,596,6259,108,1754,12597,893,11704,262745,249770,203326,27827,519,6210,108,517,11263,273,10990,12975,8890,1388,77,49,0,1237,1334,620,714,"Kalamazoo County, Michigan",0,650,1012,167,402,115,400,921,266,879,0,0,263,820,162,404,115,272,836,156,820,0,594,544,53,42,24,302,335,208,310
"G2600790","2015-2019","MI",,,"Michigan","26","Kalkaska County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26079",,,"Kalkaska County, Michigan",17585,16871,170,158,95,0,7,284,0,284,17585,17231,16553,146,158,95,0,0,279,0,279,354,318,24,0,0,0,7,5,0,5,"Kalkaska County, Michigan",0,49,55,43,23,16,11,73,16,73,0,0,16,51,43,23,16,16,71,16,71,0,49,40,16,16,16,11,8,16,8
"G2600810","2015-2019","MI",,,"Michigan","26","Kent County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26081",,,"Kent County, Michigan",648121,515653,62188,2334,19427,187,21917,26415,3015,23400,648121,579602,477967,59796,1375,19363,127,667,20307,475,19832,68519,37686,2392,959,64,60,21250,6108,2540,3568,"Kent County, Michigan",0,1857,1200,387,553,92,1955,1517,598,1386,0,0,220,1039,230,546,69,225,1238,302,1239,0,1862,469,374,53,56,1967,768,487,652
"G2600830","2015-2019","MI",,,"Michigan","26","Keweenaw County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26083",,,"Keweenaw County, Michigan",2111,2048,19,8,4,0,0,32,0,32,2111,2094,2043,19,7,4,0,0,21,0,21,17,5,0,1,0,0,0,11,0,11,"Keweenaw County, Michigan",0,5,11,9,8,10,10,14,10,14,0,12,10,11,8,8,10,10,12,10,12,12,5,10,2,10,10,10,10,10,10
"G2600850","2015-2019","MI",,,"Michigan","26","Lake County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26085",,,"Lake County, Michigan",11852,10301,940,110,25,15,45,416,28,388,11852,11543,10072,940,106,25,2,7,391,6,385,309,229,0,4,0,13,38,25,22,3,"Lake County, Michigan",0,38,96,30,18,12,31,104,23,100,0,0,12,96,30,18,3,8,101,7,100,0,35,16,4,16,12,28,23,22,4
"G2600870","2015-2019","MI",,,"Michigan","26","Lapeer County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26087",,,"Lapeer County, Michigan",88038,84158,1108,266,500,26,553,1427,196,1231,88038,83924,80793,1108,263,492,26,88,1154,31,1123,4114,3365,0,3,8,0,465,273,165,108,"Lapeer County, Michigan",0,248,107,74,145,27,215,239,78,237,0,0,111,107,74,144,27,105,230,28,231,0,218,24,5,12,24,192,102,71,74
"G2600890","2015-2019","MI",,,"Michigan","26","Leelanau County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26089",,,"Leelanau County, Michigan",21652,20123,105,678,137,17,189,403,10,393,21652,20707,19488,94,645,134,17,12,317,6,311,945,635,11,33,3,0,177,86,4,82,"Leelanau County, Michigan",0,122,58,95,34,23,122,130,10,129,0,0,13,56,90,33,23,13,121,8,120,0,122,13,24,5,19,121,48,5,49
"G2600910","2015-2019","MI",,,"Michigan","26","Lenawee County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26091",,,"Lenawee County, Michigan",98381,91576,2471,475,305,20,767,2767,361,2406,98381,90539,85263,2236,306,305,20,151,2258,80,2178,7842,6313,235,169,0,0,616,509,281,228,"Lenawee County, Michigan",0,322,258,139,72,25,283,300,173,266,0,0,54,220,85,72,25,133,254,50,244,0,319,170,118,24,24,252,211,161,157
"G2600930","2015-2019","MI",,,"Michigan","26","Livingston County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26093",,,"Livingston County, Michigan",189754,182813,1135,514,1760,122,510,2900,203,2697,189754,185124,179018,1108,443,1729,122,58,2646,52,2594,4630,3795,27,71,31,0,452,254,151,103,"Livingston County, Michigan",0,234,132,140,183,32,162,252,120,223,0,0,54,125,123,167,32,43,226,37,219,0,225,33,72,46,24,162,133,111,75
"G2600950","2015-2019","MI",,,"Michigan","26","Luce County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26095",,,"Luce County, Michigan",6338,5043,429,409,32,8,32,385,48,337,6338,6117,4923,413,370,32,8,0,371,40,331,221,120,16,39,0,0,32,14,8,6,"Luce County, Michigan",0,55,110,110,25,14,27,104,34,97,0,69,27,108,114,25,14,15,102,32,95,69,49,17,29,15,15,27,15,11,8
"G2600970","2015-2019","MI",,,"Michigan","26","Mackinac County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26097",,,"Mackinac County, Michigan",10780,8023,363,1731,74,17,21,551,22,529,10780,10589,7883,349,1710,74,17,6,550,22,528,191,140,14,21,0,0,15,1,0,1,"Mackinac County, Michigan",0,30,27,115,23,11,18,114,20,113,0,0,10,21,114,23,11,7,113,20,113,0,29,17,17,16,16,17,2,16,2
"G2600990","2015-2019","MI",,,"Michigan","26","Macomb County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26099",,,"Macomb County, Michigan",870325,704624,101734,2804,34996,546,4851,20770,1351,19419,870325,847544,687817,101209,2176,34954,539,1546,19303,422,18881,22781,16807,525,628,42,7,3305,1467,929,538,"Macomb County, Michigan",0,1033,1161,579,675,169,918,1520,307,1491,0,0,482,1100,400,677,170,527,1503,164,1477,0,835,203,436,37,7,677,272,244,170
"G2601010","2015-2019","MI",,,"Michigan","26","Manistee County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26101",,,"Manistee County, Michigan",24457,22297,710,437,92,16,87,818,74,744,24457,23685,21763,687,421,81,16,3,714,5,709,772,534,23,16,11,0,84,104,69,35,"Manistee County, Michigan",0,92,118,88,34,18,67,157,47,154,0,0,10,104,89,31,18,4,152,9,151,0,91,32,14,11,19,66,50,47,28
"G2601030","2015-2019","MI",,,"Michigan","26","Marquette County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26103",,,"Marquette County, Michigan",66686,62152,1118,545,627,32,141,2071,123,1948,66686,65670,61408,1105,532,627,32,27,1939,54,1885,1016,744,13,13,0,0,114,132,69,63,"Marquette County, Michigan",0,91,100,152,78,9,75,216,47,209,0,0,30,99,147,78,9,22,205,34,206,0,83,15,17,24,24,66,63,35,41
"G2601050","2015-2019","MI",,,"Michigan","26","Mason County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26105",,,"Mason County, Michigan",28954,27438,261,285,167,0,196,607,206,401,28954,27632,26481,261,282,167,0,0,441,47,394,1322,957,0,3,0,0,196,166,159,7,"Mason County, Michigan",0,118,66,65,40,19,82,113,91,93,0,0,7,66,65,40,19,19,98,47,91,0,117,19,5,19,19,82,84,85,8
"G2601070","2015-2019","MI",,,"Michigan","26","Mecosta County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26107",,,"Mecosta County, Michigan",43251,40183,1296,278,370,9,132,983,71,912,43251,42259,39451,1275,271,346,9,63,844,46,798,992,732,21,7,24,0,69,139,25,114,"Mecosta County, Michigan",0,88,127,96,98,11,65,167,40,163,0,0,33,122,97,91,11,38,174,34,173,0,82,27,10,30,22,48,47,22,50
"G2601090","2015-2019","MI",,,"Michigan","26","Menominee County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26109",,,"Menominee County, Michigan",23074,21756,73,531,94,0,23,597,37,560,23074,22655,21434,73,510,94,0,2,542,2,540,419,322,0,21,0,0,21,55,35,20,"Menominee County, Michigan",0,47,34,93,20,19,24,101,27,95,0,0,3,34,93,20,19,4,92,3,92,0,48,19,15,19,19,24,38,27,18
"G2601110","2015-2019","MI",,,"Michigan","26","Midland County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26111",,,"Midland County, Michigan",83355,77659,1167,358,1916,59,542,1654,295,1359,83355,81066,76250,1110,326,1916,38,129,1297,23,1274,2289,1409,57,32,0,21,413,357,272,85,"Midland County, Michigan",0,237,165,115,148,33,144,277,182,243,0,0,59,139,109,148,22,88,239,37,235,0,223,61,41,24,28,129,176,173,72
"G2601130","2015-2019","MI",,,"Michigan","26","Missaukee County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US26113",,,"Missaukee County, Michigan",15028,14463,95,75,29,0,65,301,13,288,15028,14591,14121,89,63,29,0,2,287,0,287,437,342,6,12,0,0,63,14,13,1,"Missaukee County, Michigan",0,56,33,35,21,16,54,44,14,45,0,0,3,28,32,21,16,3,45,16,45,0,56,10,13,16,16,53,14,14,1
