GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,B69AA,B69AB,B69AC,B69AAM,B69ABM,B69ACM
G2900950,2000,Missouri,29,290,Jackson County,95,950,Jackson County,18947,307998,100132,,,
G2900970,2000,Missouri,29,290,Jasper County,97,970,Jasper County,4142,51152,10912,,,
G2900990,2000,Missouri,29,290,Jefferson County,99,990,Jefferson County,8247,102419,15290,,,
G2901010,2000,Missouri,29,290,Johnson County,101,1010,Johnson County,1184,19207,6167,,,
G2901030,2000,Missouri,29,290,Knox County,103,1030,Knox County,212,2395,383,,,
G2901050,2000,Missouri,29,290,Laclede County,105,1050,Laclede County,1969,16761,2390,,,
G2901070,2000,Missouri,29,290,Lafayette County,107,1070,Lafayette County,1629,17208,3026,,,
G2901090,2000,Missouri,29,290,Lawrence County,109,1090,Lawrence County,1930,18175,2777,,,
G2901110,2000,Missouri,29,290,Lewis County,111,1110,Lewis County,498,5186,849,,,
G2901130,2000,Missouri,29,290,Lincoln County,113,1130,Lincoln County,1990,19777,2325,,,
G2901150,2000,Missouri,29,290,Linn County,115,1150,Linn County,747,7530,1002,,,
G2901170,2000,Missouri,29,290,Livingston County,117,1170,Livingston County,771,7878,1305,,,
G2901190,2000,Missouri,29,290,McDonald County,119,1190,McDonald County,1498,10978,942,,,
G2901210,2000,Missouri,29,290,Macon County,121,1210,Macon County,919,8402,1397,,,
G2901230,2000,Missouri,29,290,Madison County,123,1230,Madison County,1232,6112,620,,,
G2901250,2000,Missouri,29,290,Maries County,125,1250,Maries County,818,4495,656,,,
G2901270,2000,Missouri,29,290,Marion County,127,1270,Marion County,1269,14197,2856,,,
G2901290,2000,Missouri,29,290,Mercer County,129,1290,Mercer County,189,2136,322,,,
G2901310,2000,Missouri,29,290,Miller County,131,1310,Miller County,1535,12086,1748,,,
G2901330,2000,Missouri,29,290,Mississippi County,133,1330,Mississippi County,1527,6337,838,,,
G2901350,2000,Missouri,29,290,Moniteau County,135,1350,Moniteau County,1140,7341,1270,,,
G2901370,2000,Missouri,29,290,Monroe County,137,1370,Monroe County,503,5119,590,,,
G2901390,2000,Missouri,29,290,Montgomery County,139,1390,Montgomery County,959,6414,809,,,
G2901410,2000,Missouri,29,290,Morgan County,141,1410,Morgan County,1334,10687,1445,,,
G2901430,2000,Missouri,29,290,New Madrid County,143,1430,New Madrid County,2147,9486,1235,,,
G2901450,2000,Missouri,29,290,Newton County,145,1450,Newton County,1998,26689,5524,,,
G2901470,2000,Missouri,29,290,Nodaway County,147,1470,Nodaway County,550,8753,2866,,,
G2901490,2000,Missouri,29,290,Oregon County,149,1490,Oregon County,888,5594,652,,,
G2901510,2000,Missouri,29,290,Osage County,151,1510,Osage County,1273,6234,868,,,
G2901530,2000,Missouri,29,290,Ozark County,153,1530,Ozark County,744,5485,566,,,
G2901550,2000,Missouri,29,290,Pemiscot County,155,1550,Pemiscot County,2372,8834,1022,,,
G2901570,2000,Missouri,29,290,Perry County,157,1570,Perry County,1786,8904,1175,,,
G2901590,2000,Missouri,29,290,Pettis County,159,1590,Pettis County,2216,19345,3794,,,
G2901610,2000,Missouri,29,290,Phelps County,161,1610,Phelps County,1955,17518,5192,,,
G2901630,2000,Missouri,29,290,Pike County,163,1630,Pike County,1296,9695,1251,,,
G2901650,2000,Missouri,29,290,Platte County,165,1650,Platte County,1116,31375,16230,,,
G2901670,2000,Missouri,29,290,Polk County,167,1670,Polk County,1337,12873,2435,,,
G2901690,2000,Missouri,29,290,Pulaski County,169,1690,Pulaski County,1153,17578,4331,,,
G2901710,2000,Missouri,29,290,Putnam County,171,1710,Putnam County,315,2927,407,,,
G2901730,2000,Missouri,29,290,Ralls County,173,1730,Ralls County,494,5210,802,,,
G2901750,2000,Missouri,29,290,Randolph County,175,1750,Randolph County,1163,13361,1928,,,
G2901770,2000,Missouri,29,290,Ray County,177,1770,Ray County,945,12576,1644,,,
G2901790,2000,Missouri,29,290,Reynolds County,179,1790,Reynolds County,699,3592,348,,,
G2901810,2000,Missouri,29,290,Ripley County,181,1810,Ripley County,1613,6771,708,,,
G2901830,2000,Missouri,29,290,St. Charles County,183,1830,St. Charles County,6412,125080,47006,,,
G2901850,2000,Missouri,29,290,St. Clair County,185,1850,St. Clair County,738,5519,619,,,
G2901860,2000,Missouri,29,290,Ste. Genevieve County,186,1860,Ste. Genevieve County,1429,9357,957,,,
G2901870,2000,Missouri,29,290,St. Francois County,187,1870,St. Francois County,3636,29790,3810,,,
G2901890,2000,Missouri,29,290,St. Louis County,189,1890,St. Louis County,26962,410336,239729,,,
G2901950,2000,Missouri,29,290,Saline County,195,1950,Saline County,1812,10976,2397,,,
G2901970,2000,Missouri,29,290,Schuyler County,197,1970,Schuyler County,237,2300,333,,,
G2901990,2000,Missouri,29,290,Scotland County,199,1990,Scotland County,471,2345,356,,,
G2902010,2000,Missouri,29,290,Scott County,201,2010,Scott County,3127,19880,2742,,,
G2902030,2000,Missouri,29,290,Shannon County,203,2030,Shannon County,752,4378,422,,,
G2902050,2000,Missouri,29,290,Shelby County,205,2050,Shelby County,302,3713,574,,,
G2902070,2000,Missouri,29,290,Stoddard County,207,2070,Stoddard County,2926,15165,2030,,,
G2902090,2000,Missouri,29,290,Stone County,209,2090,Stone County,1186,16651,2962,,,
G2902110,2000,Missouri,29,290,Sullivan County,211,2110,Sullivan County,627,3836,407,,,
G2902130,2000,Missouri,29,290,Taney County,213,2130,Taney County,1251,21565,3998,,,
G2902150,2000,Missouri,29,290,Texas County,215,2150,Texas County,1865,12086,1690,,,
G2902170,2000,Missouri,29,290,Vernon County,217,2170,Vernon County,1298,9999,1872,,,
G2902190,2000,Missouri,29,290,Warren County,219,2190,Warren County,1185,13159,1793,,,
G2902210,2000,Missouri,29,290,Washington County,221,2210,Washington County,2428,11257,1111,,,
G2902230,2000,Missouri,29,290,Wayne County,223,2230,Wayne County,1675,6989,637,,,
G2902250,2000,Missouri,29,290,Webster County,225,2250,Webster County,1902,15459,2154,,,
G2902270,2000,Missouri,29,290,Worth County,227,2270,Worth County,86,1372,186,,,
G2902290,2000,Missouri,29,290,Wright County,229,2290,Wright County,1489,9003,1146,,,
G2905100,2000,Missouri,29,290,St. Louis city,510,5100,St. Louis city,21291,158322,42338,,,
G3000010,2000,Montana,30,300,Beaverhead County,1,10,Beaverhead County,220,4069,1536,,,
G3000030,2000,Montana,30,300,Big Horn County,3,30,Big Horn County,493,5550,1008,,,
G3000050,2000,Montana,30,300,Blaine County,5,50,Blaine County,342,3081,721,,,
G3000070,2000,Montana,30,300,Broadwater County,7,70,Broadwater County,114,2487,460,,,
G3000090,2000,Montana,30,300,Carbon County,9,90,Carbon County,283,4858,1560,,,
G3000110,2000,Montana,30,300,Carter County,11,110,Carter County,93,724,129,,,
G3000130,2000,Montana,30,300,Cascade County,13,130,Cascade County,2158,38936,11239,,,
G3000150,2000,Montana,30,300,Chouteau County,15,150,Chouteau County,189,2860,788,,,
G3000170,2000,Montana,30,300,Custer County,17,170,Custer County,552,5796,1471,,,
G3000190,2000,Montana,30,300,Daniels County,19,190,Daniels County,99,1161,207,,,
G3000210,2000,Montana,30,300,Dawson County,21,210,Dawson County,475,4757,929,,,
G3000230,2000,Montana,30,300,Deer Lodge County,23,230,Deer Lodge County,395,5218,971,,,
G3000250,2000,Montana,30,300,Fallon County,25,250,Fallon County,148,1508,279,,,
G3000270,2000,Montana,30,300,Fergus County,27,270,Fergus County,474,6233,1583,,,
G3000290,2000,Montana,30,300,Flathead County,29,290,Flathead County,1794,36717,11137,,,
G3000310,2000,Montana,30,300,Gallatin County,31,310,Gallatin County,812,23056,16593,,,
G3000330,2000,Montana,30,300,Garfield County,33,330,Garfield County,46,679,146,,,
G3000350,2000,Montana,30,300,Glacier County,35,350,Glacier County,593,5572,1218,,,
G3000370,2000,Montana,30,300,Golden Valley County,37,370,Golden Valley County,137,453,114,,,
G3000390,2000,Montana,30,300,Granite County,39,390,Granite County,84,1465,439,,,
G3000410,2000,Montana,30,300,Hill County,41,410,Hill County,580,7444,2007,,,
G3000430,2000,Montana,30,300,Jefferson County,43,430,Jefferson County,235,4624,1858,,,
G3000450,2000,Montana,30,300,Judith Basin County,45,450,Judith Basin County,86,1133,376,,,
G3000470,2000,Montana,30,300,Lake County,47,470,Lake County,700,12505,3766,,,
G3000490,2000,Montana,30,300,Lewis and Clark County,49,490,Lewis and Clark County,802,24301,11587,,,
G3000510,2000,Montana,30,300,Liberty County,51,510,Liberty County,211,1000,259,,,
G3000530,2000,Montana,30,300,Lincoln County,53,530,Lincoln County,851,10379,1778,,,
G3000550,2000,Montana,30,300,McCone County,55,550,McCone County,77,1072,225,,,
G3000570,2000,Montana,30,300,Madison County,57,570,Madison County,146,3537,1262,,,
G3000590,2000,Montana,30,300,Meagher County,59,590,Meagher County,84,1000,250,,,
G3000610,2000,Montana,30,300,Mineral County,61,610,Mineral County,107,2252,332,,,
G3000630,2000,Montana,30,300,Missoula County,63,630,Missoula County,1499,38349,19450,,,
G3000650,2000,Montana,30,300,Musselshell County,65,650,Musselshell County,184,2466,531,,,
G3000670,2000,Montana,30,300,Park County,67,670,Park County,449,8022,2542,,,
G3000690,2000,Montana,30,300,Petroleum County,69,690,Petroleum County,15,260,58,,,
G3000710,2000,Montana,30,300,Phillips County,71,710,Phillips County,249,2324,529,,,
G3000730,2000,Montana,30,300,Pondera County,73,730,Pondera County,391,2905,812,,,
G3000750,2000,Montana,30,300,Powder River County,75,750,Powder River County,60,1009,203,,,
G3000770,2000,Montana,30,300,Powell County,77,770,Powell County,286,4146,666,,,
G3000790,2000,Montana,30,300,Prairie County,79,790,Prairie County,116,662,135,,,
G3000810,2000,Montana,30,300,Ravalli County,81,810,Ravalli County,664,18373,5528,,,
G3000830,2000,Montana,30,300,Richland County,83,830,Richland County,456,4842,1100,,,
G3000850,2000,Montana,30,300,Roosevelt County,85,850,Roosevelt County,456,4697,954,,,
G3000870,2000,Montana,30,300,Rosebud County,87,870,Rosebud County,237,4330,976,,,
G3000890,2000,Montana,30,300,Sanders County,89,890,Sanders County,369,5747,1126,,,
G3000910,2000,Montana,30,300,Sheridan County,91,910,Sheridan County,283,2109,539,,,
G3000930,2000,Montana,30,300,Silver Bow County,93,930,Silver Bow County,1069,17016,5012,,,
G3000950,2000,Montana,30,300,Stillwater County,95,950,Stillwater County,184,4443,1005,,,
G3000970,2000,Montana,30,300,Sweet Grass County,97,970,Sweet Grass County,93,1808,586,,,
G3000990,2000,Montana,30,300,Teton County,99,990,Teton County,389,3012,894,,,
G3001010,2000,Montana,30,300,Toole County,101,1010,Toole County,264,2708,598,,,
G3001030,2000,Montana,30,300,Treasure County,103,1030,Treasure County,10,462,105,,,
G3001050,2000,Montana,30,300,Valley County,105,1050,Valley County,380,4124,841,,,
G3001070,2000,Montana,30,300,Wheatland County,107,1070,Wheatland County,299,1006,203,,,
G3001090,2000,Montana,30,300,Wibaux County,109,1090,Wibaux County,93,527,118,,,
G3001110,2000,Montana,30,300,Yellowstone County,111,1110,Yellowstone County,3325,58686,22222,,,
G3100010,2000,Nebraska,31,310,Adams County,1,10,Adams County,966,14912,3936,,,
G3100030,2000,Nebraska,31,310,Antelope County,3,30,Antelope County,331,3900,708,,,
G3100050,2000,Nebraska,31,310,Arthur County,5,50,Arthur County,16,242,48,,,
G3100070,2000,Nebraska,31,310,Banner County,7,70,Banner County,12,431,108,,,
G3100090,2000,Nebraska,31,310,Blaine County,9,90,Blaine County,16,341,50,,,
G3100110,2000,Nebraska,31,310,Boone County,11,110,Boone County,366,3227,541,,,
G3100130,2000,Nebraska,31,310,Box Butte County,13,130,Box Butte County,403,6259,1202,,,
G3100150,2000,Nebraska,31,310,Boyd County,15,150,Boyd County,138,1343,217,,,
G3100170,2000,Nebraska,31,310,Brown County,17,170,Brown County,187,1864,427,,,
G3100190,2000,Nebraska,31,310,Buffalo County,19,190,Buffalo County,965,15905,7307,,,
G3100210,2000,Nebraska,31,310,Burt County,21,210,Burt County,266,4353,763,,,
G3100230,2000,Nebraska,31,310,Butler County,23,230,Butler County,472,4491,778,,,
G3100250,2000,Nebraska,31,310,Cass County,25,250,Cass County,512,12403,2972,,,
G3100270,2000,Nebraska,31,310,Cedar County,27,270,Cedar County,608,4796,804,,,
G3100290,2000,Nebraska,31,310,Chase County,29,290,Chase County,143,2186,462,,,
G3100310,2000,Nebraska,31,310,Cherry County,31,310,Cherry County,243,3075,797,,,
G3100330,2000,Nebraska,31,310,Cheyenne County,33,330,Cheyenne County,364,5080,1099,,,
G3100350,2000,Nebraska,31,310,Clay County,35,350,Clay County,276,3652,757,,,
G3100370,2000,Nebraska,31,310,Colfax County,37,370,Colfax County,1168,4641,753,,,
G3100390,2000,Nebraska,31,310,Cuming County,39,390,Cuming County,945,4977,833,,,
G3100410,2000,Nebraska,31,310,Custer County,41,410,Custer County,376,6358,1292,,,
G3100430,2000,Nebraska,31,310,Dakota County,43,430,Dakota County,1569,9036,1498,,,
G3100450,2000,Nebraska,31,310,Dawes County,45,450,Dawes County,270,3323,1425,,,
G3100470,2000,Nebraska,31,310,Dawson County,47,470,Dawson County,2304,10687,2184,,,
G3100490,2000,Nebraska,31,310,Deuel County,49,490,Deuel County,81,1170,264,,,
G3100510,2000,Nebraska,31,310,Dixon County,51,510,Dixon County,297,3265,585,,,
G3100530,2000,Nebraska,31,310,Dodge County,53,530,Dodge County,1496,18715,3576,,,
G3100550,2000,Nebraska,31,310,Douglas County,55,550,Douglas County,12467,190897,89712,,,
G3100570,2000,Nebraska,31,310,Dundy County,57,570,Dundy County,119,1238,273,,,
G3100590,2000,Nebraska,31,310,Fillmore County,59,590,Fillmore County,236,3611,714,,,
G3100610,2000,Nebraska,31,310,Franklin County,61,610,Franklin County,188,1944,401,,,
G3100630,2000,Nebraska,31,310,Frontier County,63,630,Frontier County,85,1508,348,,,
G3100650,2000,Nebraska,31,310,Furnas County,65,650,Furnas County,264,2893,607,,,
G3100670,2000,Nebraska,31,310,Gage County,67,670,Gage County,1432,11834,2423,,,
G3100690,2000,Nebraska,31,310,Garden County,69,690,Garden County,83,1363,239,,,
G3100710,2000,Nebraska,31,310,Garfield County,71,710,Garfield County,115,1075,184,,,
G3100730,2000,Nebraska,31,310,Gosper County,73,730,Gosper County,60,1190,267,,,
G3100750,2000,Nebraska,31,310,Grant County,75,750,Grant County,10,361,122,,,
G3100770,2000,Nebraska,31,310,Greeley County,77,770,Greeley County,126,1443,244,,,
G3100790,2000,Nebraska,31,310,Hall County,79,790,Hall County,2749,26139,5481,,,
G3100810,2000,Nebraska,31,310,Hamilton County,81,810,Hamilton County,214,4770,1142,,,
G3100830,2000,Nebraska,31,310,Harlan County,83,830,Harlan County,144,2121,410,,,
G3100850,2000,Nebraska,31,310,Hayes County,85,850,Hayes County,29,614,84,,,
G3100870,2000,Nebraska,31,310,Hitchcock County,87,870,Hitchcock County,140,1739,301,,,
G3100890,2000,Nebraska,31,310,Holt County,89,890,Holt County,600,6028,1120,,,
G3100910,2000,Nebraska,31,310,Hooker County,91,910,Hooker County,10,464,88,,,
G3100930,2000,Nebraska,31,310,Howard County,93,930,Howard County,280,3431,616,,,
G3100950,2000,Nebraska,31,310,Jefferson County,95,950,Jefferson County,435,4599,844,,,
G3100970,2000,Nebraska,31,310,Johnson County,97,970,Johnson County,327,2353,463,,,
G3100990,2000,Nebraska,31,310,Kearney County,99,990,Kearney County,262,3353,979,,,
G3101010,2000,Nebraska,31,310,Keith County,101,1010,Keith County,300,4777,1026,,,
G3101030,2000,Nebraska,31,310,Keya Paha County,103,1030,Keya Paha County,45,529,107,,,
G3101050,2000,Nebraska,31,310,Kimball County,105,1050,Kimball County,153,2311,385,,,
G3101070,2000,Nebraska,31,310,Knox County,107,1070,Knox County,641,4891,930,,,
G3101090,2000,Nebraska,31,310,Lancaster County,109,1090,Lancaster County,4419,98585,49743,,,
G3101110,2000,Nebraska,31,310,Lincoln County,111,1110,Lincoln County,1141,17901,3694,,,
G3101130,2000,Nebraska,31,310,Logan County,113,1130,Logan County,19,450,55,,,
G3101150,2000,Nebraska,31,310,Loup County,115,1150,Loup County,14,408,65,,,
G3101170,2000,Nebraska,31,310,McPherson County,117,1170,McPherson County,18,262,80,,,
G3101190,2000,Nebraska,31,310,Madison County,119,1190,Madison County,1829,16200,3695,,,
G3101210,2000,Nebraska,31,310,Merrick County,121,1210,Merrick County,313,4308,811,,,
G3101230,2000,Nebraska,31,310,Morrill County,123,1230,Morrill County,307,2756,512,,,
G3101250,2000,Nebraska,31,310,Nance County,125,1250,Nance County,242,2107,302,,,
G3101270,2000,Nebraska,31,310,Nemaha County,127,1270,Nemaha County,339,3443,1125,,,
G3101290,2000,Nebraska,31,310,Nuckolls County,129,1290,Nuckolls County,294,2804,469,,,
G3101310,2000,Nebraska,31,310,Otoe County,131,1310,Otoe County,622,7873,1878,,,
G3101330,2000,Nebraska,31,310,Pawnee County,133,1330,Pawnee County,157,1751,320,,,
G3101350,2000,Nebraska,31,310,Perkins County,135,1350,Perkins County,126,1653,380,,,
G3101370,2000,Nebraska,31,310,Phelps County,137,1370,Phelps County,243,4983,1339,,,
G3101390,2000,Nebraska,31,310,Pierce County,139,1390,Pierce County,402,3951,666,,,
G3101410,2000,Nebraska,31,310,Platte County,141,1410,Platte County,1531,15026,3431,,,
G3101430,2000,Nebraska,31,310,Polk County,143,1430,Polk County,215,3148,523,,,
G3101450,2000,Nebraska,31,310,Red Willow County,145,1450,Red Willow County,315,6039,1136,,,
G3101470,2000,Nebraska,31,310,Richardson County,147,1470,Richardson County,456,5198,889,,,
G3101490,2000,Nebraska,31,310,Rock County,149,1490,Rock County,56,1035,151,,,
G3101510,2000,Nebraska,31,310,Saline County,151,1510,Saline County,878,6593,1220,,,
G3101530,2000,Nebraska,31,310,Sarpy County,153,1530,Sarpy County,1403,50076,22325,,,
G3101550,2000,Nebraska,31,310,Saunders County,155,1550,Saunders County,611,10230,2206,,,
G3101570,2000,Nebraska,31,310,Scotts Bluff County,157,1570,Scotts Bluff County,2127,17975,4212,,,
G3101590,2000,Nebraska,31,310,Seward County,159,1590,Seward County,599,7152,2258,,,
G3101610,2000,Nebraska,31,310,Sheridan County,161,1610,Sheridan County,228,3278,726,,,
G3101630,2000,Nebraska,31,310,Sherman County,163,1630,Sherman County,215,1885,255,,,
G3101650,2000,Nebraska,31,310,Sioux County,165,1650,Sioux County,43,749,217,,,
G3101670,2000,Nebraska,31,310,Stanton County,167,1670,Stanton County,271,3236,558,,,
G3101690,2000,Nebraska,31,310,Thayer County,169,1690,Thayer County,462,3192,647,,,
G3101710,2000,Nebraska,31,310,Thomas County,171,1710,Thomas County,24,413,91,,,
G3101730,2000,Nebraska,31,310,Thurston County,173,1730,Thurston County,287,3192,474,,,
G3101750,2000,Nebraska,31,310,Valley County,175,1750,Valley County,217,2530,538,,,
G3101770,2000,Nebraska,31,310,Washington County,177,1770,Washington County,521,8726,2709,,,
G3101790,2000,Nebraska,31,310,Wayne County,179,1790,Wayne County,379,3302,1434,,,
G3101810,2000,Nebraska,31,310,Webster County,181,1810,Webster County,264,2246,400,,,
G3101830,2000,Nebraska,31,310,Wheeler County,183,1830,Wheeler County,29,462,86,,,
