GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,QZ6E001,NAME_M,QZ6M001
"G3700690","2008-2012",,,"North Carolina","37","Franklin County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, North Carolina",124800,"Franklin County, North Carolina",4348
"G3700710","2008-2012",,,"North Carolina","37","Gaston County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaston County, North Carolina",124400,"Gaston County, North Carolina",2481
"G3700730","2008-2012",,,"North Carolina","37","Gates County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gates County, North Carolina",153800,"Gates County, North Carolina",7122
"G3700750","2008-2012",,,"North Carolina","37","Graham County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Graham County, North Carolina",124600,"Graham County, North Carolina",21002
"G3700770","2008-2012",,,"North Carolina","37","Granville County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Granville County, North Carolina",134700,"Granville County, North Carolina",6123
"G3700790","2008-2012",,,"North Carolina","37","Greene County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greene County, North Carolina",88800,"Greene County, North Carolina",4894
"G3700810","2008-2012",,,"North Carolina","37","Guilford County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Guilford County, North Carolina",155600,"Guilford County, North Carolina",1668
"G3700830","2008-2012",,,"North Carolina","37","Halifax County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Halifax County, North Carolina",87500,"Halifax County, North Carolina",3184
"G3700850","2008-2012",,,"North Carolina","37","Harnett County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harnett County, North Carolina",130700,"Harnett County, North Carolina",4683
"G3700870","2008-2012",,,"North Carolina","37","Haywood County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Haywood County, North Carolina",157700,"Haywood County, North Carolina",5603
"G3700890","2008-2012",,,"North Carolina","37","Henderson County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Henderson County, North Carolina",187800,"Henderson County, North Carolina",6415
"G3700910","2008-2012",,,"North Carolina","37","Hertford County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hertford County, North Carolina",83100,"Hertford County, North Carolina",3308
"G3700930","2008-2012",,,"North Carolina","37","Hoke County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hoke County, North Carolina",137200,"Hoke County, North Carolina",9140
"G3700950","2008-2012",,,"North Carolina","37","Hyde County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hyde County, North Carolina",98200,"Hyde County, North Carolina",16332
"G3700970","2008-2012",,,"North Carolina","37","Iredell County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Iredell County, North Carolina",166200,"Iredell County, North Carolina",3429
"G3700990","2008-2012",,,"North Carolina","37","Jackson County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, North Carolina",169300,"Jackson County, North Carolina",5063
"G3701010","2008-2012",,,"North Carolina","37","Johnston County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnston County, North Carolina",140700,"Johnston County, North Carolina",3455
"G3701030","2008-2012",,,"North Carolina","37","Jones County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jones County, North Carolina",96200,"Jones County, North Carolina",9388
"G3701050","2008-2012",,,"North Carolina","37","Lee County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee County, North Carolina",130600,"Lee County, North Carolina",6929
"G3701070","2008-2012",,,"North Carolina","37","Lenoir County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lenoir County, North Carolina",96100,"Lenoir County, North Carolina",3432
"G3701090","2008-2012",,,"North Carolina","37","Lincoln County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, North Carolina",156100,"Lincoln County, North Carolina",4336
"G3701110","2008-2012",,,"North Carolina","37","McDowell County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McDowell County, North Carolina",100900,"McDowell County, North Carolina",5285
"G3701130","2008-2012",,,"North Carolina","37","Macon County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Macon County, North Carolina",166800,"Macon County, North Carolina",5534
"G3701150","2008-2012",,,"North Carolina","37","Madison County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, North Carolina",159400,"Madison County, North Carolina",9989
"G3701170","2008-2012",,,"North Carolina","37","Martin County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Martin County, North Carolina",85200,"Martin County, North Carolina",6081
"G3701190","2008-2012",,,"North Carolina","37","Mecklenburg County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mecklenburg County, North Carolina",186100,"Mecklenburg County, North Carolina",1637
"G3701210","2008-2012",,,"North Carolina","37","Mitchell County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mitchell County, North Carolina",114800,"Mitchell County, North Carolina",8727
"G3701230","2008-2012",,,"North Carolina","37","Montgomery County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, North Carolina",86700,"Montgomery County, North Carolina",3846
"G3701250","2008-2012",,,"North Carolina","37","Moore County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Moore County, North Carolina",196700,"Moore County, North Carolina",6026
"G3701270","2008-2012",,,"North Carolina","37","Nash County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nash County, North Carolina",118300,"Nash County, North Carolina",3414
"G3701290","2008-2012",,,"North Carolina","37","New Hanover County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"New Hanover County, North Carolina",222000,"New Hanover County, North Carolina",3406
"G3701310","2008-2012",,,"North Carolina","37","Northampton County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Northampton County, North Carolina",77800,"Northampton County, North Carolina",4431
"G3701330","2008-2012",,,"North Carolina","37","Onslow County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Onslow County, North Carolina",149900,"Onslow County, North Carolina",2864
"G3701350","2008-2012",,,"North Carolina","37","Orange County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Orange County, North Carolina",272900,"Orange County, North Carolina",8116
"G3701370","2008-2012",,,"North Carolina","37","Pamlico County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pamlico County, North Carolina",154400,"Pamlico County, North Carolina",19099
"G3701390","2008-2012",,,"North Carolina","37","Pasquotank County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pasquotank County, North Carolina",176100,"Pasquotank County, North Carolina",7975
"G3701410","2008-2012",,,"North Carolina","37","Pender County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pender County, North Carolina",152000,"Pender County, North Carolina",7284
"G3701430","2008-2012",,,"North Carolina","37","Perquimans County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Perquimans County, North Carolina",170000,"Perquimans County, North Carolina",13890
"G3701450","2008-2012",,,"North Carolina","37","Person County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Person County, North Carolina",118700,"Person County, North Carolina",4921
"G3701470","2008-2012",,,"North Carolina","37","Pitt County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pitt County, North Carolina",133800,"Pitt County, North Carolina",3760
"G3701490","2008-2012",,,"North Carolina","37","Polk County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Polk County, North Carolina",171800,"Polk County, North Carolina",15793
"G3701510","2008-2012",,,"North Carolina","37","Randolph County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Randolph County, North Carolina",122000,"Randolph County, North Carolina",2771
"G3701530","2008-2012",,,"North Carolina","37","Richmond County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Richmond County, North Carolina",74400,"Richmond County, North Carolina",3713
"G3701550","2008-2012",,,"North Carolina","37","Robeson County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Robeson County, North Carolina",69400,"Robeson County, North Carolina",1819
"G3701570","2008-2012",,,"North Carolina","37","Rockingham County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rockingham County, North Carolina",100800,"Rockingham County, North Carolina",3426
"G3701590","2008-2012",,,"North Carolina","37","Rowan County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rowan County, North Carolina",129100,"Rowan County, North Carolina",3871
"G3701610","2008-2012",,,"North Carolina","37","Rutherford County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rutherford County, North Carolina",108700,"Rutherford County, North Carolina",4640
"G3701630","2008-2012",,,"North Carolina","37","Sampson County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sampson County, North Carolina",91800,"Sampson County, North Carolina",4746
"G3701650","2008-2012",,,"North Carolina","37","Scotland County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scotland County, North Carolina",75900,"Scotland County, North Carolina",3650
"G3701670","2008-2012",,,"North Carolina","37","Stanly County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stanly County, North Carolina",124500,"Stanly County, North Carolina",4790
"G3701690","2008-2012",,,"North Carolina","37","Stokes County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stokes County, North Carolina",121000,"Stokes County, North Carolina",3535
"G3701710","2008-2012",,,"North Carolina","37","Surry County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Surry County, North Carolina",107100,"Surry County, North Carolina",3585
"G3701730","2008-2012",,,"North Carolina","37","Swain County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Swain County, North Carolina",123900,"Swain County, North Carolina",12295
"G3701750","2008-2012",,,"North Carolina","37","Transylvania County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Transylvania County, North Carolina",167400,"Transylvania County, North Carolina",7998
"G3701770","2008-2012",,,"North Carolina","37","Tyrrell County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tyrrell County, North Carolina",104300,"Tyrrell County, North Carolina",13308
"G3701790","2008-2012",,,"North Carolina","37","Union County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Union County, North Carolina",197600,"Union County, North Carolina",4178
"G3701810","2008-2012",,,"North Carolina","37","Vance County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vance County, North Carolina",103600,"Vance County, North Carolina",8138
"G3701830","2008-2012",,,"North Carolina","37","Wake County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wake County, North Carolina",230400,"Wake County, North Carolina",1807
"G3701850","2008-2012",,,"North Carolina","37","Warren County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warren County, North Carolina",99700,"Warren County, North Carolina",8692
"G3701870","2008-2012",,,"North Carolina","37","Washington County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, North Carolina",91800,"Washington County, North Carolina",5268
"G3701890","2008-2012",,,"North Carolina","37","Watauga County","189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Watauga County, North Carolina",233500,"Watauga County, North Carolina",10496
"G3701910","2008-2012",,,"North Carolina","37","Wayne County","191",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, North Carolina",108200,"Wayne County, North Carolina",3759
"G3701930","2008-2012",,,"North Carolina","37","Wilkes County","193",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wilkes County, North Carolina",111200,"Wilkes County, North Carolina",4446
"G3701950","2008-2012",,,"North Carolina","37","Wilson County","195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wilson County, North Carolina",114200,"Wilson County, North Carolina",3213
"G3701970","2008-2012",,,"North Carolina","37","Yadkin County","197",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yadkin County, North Carolina",114900,"Yadkin County, North Carolina",5172
"G3701990","2008-2012",,,"North Carolina","37","Yancey County","199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yancey County, North Carolina",128700,"Yancey County, North Carolina",12383
"G3800010","2008-2012",,,"North Dakota","38","Adams County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adams County, North Dakota",89000,"Adams County, North Dakota",6724
"G3800030","2008-2012",,,"North Dakota","38","Barnes County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barnes County, North Dakota",85500,"Barnes County, North Dakota",4042
"G3800050","2008-2012",,,"North Dakota","38","Benson County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Benson County, North Dakota",52600,"Benson County, North Dakota",4074
"G3800070","2008-2012",,,"North Dakota","38","Billings County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Billings County, North Dakota",78900,"Billings County, North Dakota",31724
"G3800090","2008-2012",,,"North Dakota","38","Bottineau County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bottineau County, North Dakota",74900,"Bottineau County, North Dakota",4635
"G3800110","2008-2012",,,"North Dakota","38","Bowman County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bowman County, North Dakota",101100,"Bowman County, North Dakota",16890
"G3800130","2008-2012",,,"North Dakota","38","Burke County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Burke County, North Dakota",59900,"Burke County, North Dakota",6127
"G3800150","2008-2012",,,"North Dakota","38","Burleigh County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Burleigh County, North Dakota",164300,"Burleigh County, North Dakota",2506
"G3800170","2008-2012",,,"North Dakota","38","Cass County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cass County, North Dakota",154600,"Cass County, North Dakota",2348
"G3800190","2008-2012",,,"North Dakota","38","Cavalier County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cavalier County, North Dakota",71600,"Cavalier County, North Dakota",8392
"G3800210","2008-2012",,,"North Dakota","38","Dickey County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dickey County, North Dakota",69100,"Dickey County, North Dakota",7063
"G3800230","2008-2012",,,"North Dakota","38","Divide County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Divide County, North Dakota",62600,"Divide County, North Dakota",10418
"G3800250","2008-2012",,,"North Dakota","38","Dunn County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dunn County, North Dakota",88300,"Dunn County, North Dakota",9188
"G3800270","2008-2012",,,"North Dakota","38","Eddy County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eddy County, North Dakota",56900,"Eddy County, North Dakota",3007
"G3800290","2008-2012",,,"North Dakota","38","Emmons County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Emmons County, North Dakota",68500,"Emmons County, North Dakota",6288
"G3800310","2008-2012",,,"North Dakota","38","Foster County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Foster County, North Dakota",83700,"Foster County, North Dakota",9206
"G3800330","2008-2012",,,"North Dakota","38","Golden Valley County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Golden Valley County, North Dakota",69500,"Golden Valley County, North Dakota",8708
"G3800350","2008-2012",,,"North Dakota","38","Grand Forks County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grand Forks County, North Dakota",148000,"Grand Forks County, North Dakota",3498
"G3800370","2008-2012",,,"North Dakota","38","Grant County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grant County, North Dakota",63300,"Grant County, North Dakota",7239
"G3800390","2008-2012",,,"North Dakota","38","Griggs County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Griggs County, North Dakota",64200,"Griggs County, North Dakota",8415
"G3800410","2008-2012",,,"North Dakota","38","Hettinger County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hettinger County, North Dakota",66800,"Hettinger County, North Dakota",3945
"G3800430","2008-2012",,,"North Dakota","38","Kidder County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kidder County, North Dakota",63000,"Kidder County, North Dakota",5375
"G3800450","2008-2012",,,"North Dakota","38","LaMoure County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LaMoure County, North Dakota",72600,"LaMoure County, North Dakota",4692
"G3800470","2008-2012",,,"North Dakota","38","Logan County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Logan County, North Dakota",56100,"Logan County, North Dakota",3333
"G3800490","2008-2012",,,"North Dakota","38","McHenry County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McHenry County, North Dakota",74200,"McHenry County, North Dakota",4327
"G3800510","2008-2012",,,"North Dakota","38","McIntosh County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McIntosh County, North Dakota",51900,"McIntosh County, North Dakota",4233
"G3800530","2008-2012",,,"North Dakota","38","McKenzie County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McKenzie County, North Dakota",104400,"McKenzie County, North Dakota",10943
"G3800550","2008-2012",,,"North Dakota","38","McLean County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McLean County, North Dakota",106900,"McLean County, North Dakota",5441
"G3800570","2008-2012",,,"North Dakota","38","Mercer County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mercer County, North Dakota",114800,"Mercer County, North Dakota",5339
"G3800590","2008-2012",,,"North Dakota","38","Morton County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Morton County, North Dakota",131800,"Morton County, North Dakota",7074
"G3800610","2008-2012",,,"North Dakota","38","Mountrail County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mountrail County, North Dakota",83200,"Mountrail County, North Dakota",5333
"G3800630","2008-2012",,,"North Dakota","38","Nelson County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nelson County, North Dakota",52000,"Nelson County, North Dakota",4820
"G3800650","2008-2012",,,"North Dakota","38","Oliver County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oliver County, North Dakota",88300,"Oliver County, North Dakota",9805
"G3800670","2008-2012",,,"North Dakota","38","Pembina County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pembina County, North Dakota",71900,"Pembina County, North Dakota",4287
"G3800690","2008-2012",,,"North Dakota","38","Pierce County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pierce County, North Dakota",84800,"Pierce County, North Dakota",6368
"G3800710","2008-2012",,,"North Dakota","38","Ramsey County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ramsey County, North Dakota",87800,"Ramsey County, North Dakota",6979
"G3800730","2008-2012",,,"North Dakota","38","Ransom County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ransom County, North Dakota",88800,"Ransom County, North Dakota",6908
"G3800750","2008-2012",,,"North Dakota","38","Renville County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Renville County, North Dakota",81200,"Renville County, North Dakota",10602
"G3800770","2008-2012",,,"North Dakota","38","Richland County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Richland County, North Dakota",99000,"Richland County, North Dakota",5382
"G3800790","2008-2012",,,"North Dakota","38","Rolette County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rolette County, North Dakota",65500,"Rolette County, North Dakota",5535
"G3800810","2008-2012",,,"North Dakota","38","Sargent County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sargent County, North Dakota",69900,"Sargent County, North Dakota",5750
"G3800830","2008-2012",,,"North Dakota","38","Sheridan County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sheridan County, North Dakota",49600,"Sheridan County, North Dakota",10055
"G3800850","2008-2012",,,"North Dakota","38","Sioux County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sioux County, North Dakota",59800,"Sioux County, North Dakota",22647
"G3800870","2008-2012",,,"North Dakota","38","Slope County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Slope County, North Dakota",54400,"Slope County, North Dakota",7186
"G3800890","2008-2012",,,"North Dakota","38","Stark County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stark County, North Dakota",149200,"Stark County, North Dakota",7062
"G3800910","2008-2012",,,"North Dakota","38","Steele County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Steele County, North Dakota",67800,"Steele County, North Dakota",4418
