GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,GB7001
"G4701850","2000","3","6","Tennessee","47","White","185",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"White County",76300
"G4701870","2000","3","6","Tennessee","47","Williamson","187",,,,,,,,,,,,,"5360","9999","9999",,,,,,,,"Williamson County",208400
"G4701890","2000","3","6","Tennessee","47","Wilson","189",,,,,,,,,,,,,"5360","9999","9999",,,,,,,,"Wilson County",136600
"G4800010","2000","3","7","Texas","48","Anderson","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Anderson County",58900
"G4800030","2000","3","7","Texas","48","Andrews","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Andrews County",42500
"G4800050","2000","3","7","Texas","48","Angelina","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Angelina County",63600
"G4800070","2000","3","7","Texas","48","Aransas","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Aransas County",79000
"G4800090","2000","3","7","Texas","48","Archer","009",,,,,,,,,,,,,"9080","9999","9999",,,,,,,,"Archer County",61200
"G4800110","2000","3","7","Texas","48","Armstrong","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Armstrong County",60500
"G4800130","2000","3","7","Texas","48","Atascosa","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Atascosa County",52900
"G4800150","2000","3","7","Texas","48","Austin","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Austin County",85000
"G4800170","2000","3","7","Texas","48","Bailey","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bailey County",37300
"G4800190","2000","3","7","Texas","48","Bandera","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bandera County",99000
"G4800210","2000","3","7","Texas","48","Bastrop","021",,,,,,,,,,,,,"0640","9999","9999",,,,,,,,"Bastrop County",93400
"G4800230","2000","3","7","Texas","48","Baylor","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Baylor County",34200
"G4800250","2000","3","7","Texas","48","Bee","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bee County",47200
"G4800270","2000","3","7","Texas","48","Bell","027",,,,,,,,,,,,,"3810","9999","9999",,,,,,,,"Bell County",78100
"G4800290","2000","3","7","Texas","48","Bexar","029",,,,,,,,,,,,,"7240","9999","9999",,,,,,,,"Bexar County",74100
"G4800310","2000","3","7","Texas","48","Blanco","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Blanco County",93000
"G4800330","2000","3","7","Texas","48","Borden","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Borden County",43100
"G4800350","2000","3","7","Texas","48","Bosque","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bosque County",57900
"G4800370","2000","3","7","Texas","48","Bowie","037",,,,,,,,,,,,,"8360","9999","9999",,,,,,,,"Bowie County",66600
"G4800390","2000","3","7","Texas","48","Brazoria","039",,,,,,,,,,,,,"3362","1145","9999",,,,,,,,"Brazoria County",88500
"G4800410","2000","3","7","Texas","48","Brazos","041",,,,,,,,,,,,,"1260","9999","9999",,,,,,,,"Brazos County",96000
"G4800430","2000","3","7","Texas","48","Brewster","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Brewster County",67000
"G4800450","2000","3","7","Texas","48","Briscoe","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Briscoe County",30000
"G4800470","2000","3","7","Texas","48","Brooks","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Brooks County",34600
"G4800490","2000","3","7","Texas","48","Brown","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Brown County",47800
"G4800510","2000","3","7","Texas","48","Burleson","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Burleson County",55900
"G4800530","2000","3","7","Texas","48","Burnet","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Burnet County",93600
"G4800550","2000","3","7","Texas","48","Caldwell","055",,,,,,,,,,,,,"0640","9999","9999",,,,,,,,"Caldwell County",68000
"G4800570","2000","3","7","Texas","48","Calhoun","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Calhoun County",56400
"G4800590","2000","3","7","Texas","48","Callahan","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Callahan County",49800
"G4800610","2000","3","7","Texas","48","Cameron","061",,,,,,,,,,,,,"1240","9999","9999",,,,,,,,"Cameron County",53000
"G4800630","2000","3","7","Texas","48","Camp","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Camp County",61000
"G4800650","2000","3","7","Texas","48","Carson","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Carson County",52400
"G4800670","2000","3","7","Texas","48","Cass","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cass County",53300
"G4800690","2000","3","7","Texas","48","Castro","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Castro County",51000
"G4800710","2000","3","7","Texas","48","Chambers","071",,,,,,,,,,,,,"3362","3360","9999",,,,,,,,"Chambers County",85000
"G4800730","2000","3","7","Texas","48","Cherokee","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cherokee County",53700
"G4800750","2000","3","7","Texas","48","Childress","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Childress County",44900
"G4800770","2000","3","7","Texas","48","Clay","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clay County",48100
"G4800790","2000","3","7","Texas","48","Cochran","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cochran County",25700
"G4800810","2000","3","7","Texas","48","Coke","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Coke County",48100
"G4800830","2000","3","7","Texas","48","Coleman","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Coleman County",32300
"G4800850","2000","3","7","Texas","48","Collin","085",,,,,,,,,,,,,"1922","1920","9999",,,,,,,,"Collin County",155500
"G4800870","2000","3","7","Texas","48","Collingsworth","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Collingsworth County",35400
"G4800890","2000","3","7","Texas","48","Colorado","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Colorado County",59200
"G4800910","2000","3","7","Texas","48","Comal","091",,,,,,,,,,,,,"7240","9999","9999",,,,,,,,"Comal County",117000
"G4800930","2000","3","7","Texas","48","Comanche","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Comanche County",43600
"G4800950","2000","3","7","Texas","48","Concho","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Concho County",43600
"G4800970","2000","3","7","Texas","48","Cooke","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cooke County",73100
"G4800990","2000","3","7","Texas","48","Coryell","099",,,,,,,,,,,,,"3810","9999","9999",,,,,,,,"Coryell County",69500
"G4801010","2000","3","7","Texas","48","Cottle","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cottle County",26900
"G4801030","2000","3","7","Texas","48","Crane","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Crane County",39100
"G4801050","2000","3","7","Texas","48","Crockett","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Crockett County",52400
"G4801070","2000","3","7","Texas","48","Crosby","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Crosby County",35600
"G4801090","2000","3","7","Texas","48","Culberson","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Culberson County",32500
"G4801110","2000","3","7","Texas","48","Dallam","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dallam County",44600
"G4801130","2000","3","7","Texas","48","Dallas","113",,,,,,,,,,,,,"1922","1920","9999",,,,,,,,"Dallas County",92700
"G4801150","2000","3","7","Texas","48","Dawson","115",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dawson County",39300
"G4801170","2000","3","7","Texas","48","Deaf Smith","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Deaf Smith County",46600
"G4801190","2000","3","7","Texas","48","Delta","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Delta County",39400
"G4801210","2000","3","7","Texas","48","Denton","121",,,,,,,,,,,,,"1922","1920","9999",,,,,,,,"Denton County",133200
"G4801230","2000","3","7","Texas","48","Dewitt","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"DeWitt County",47100
"G4801250","2000","3","7","Texas","48","Dickens","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dickens County",22900
"G4801270","2000","3","7","Texas","48","Dimmit","127",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dimmit County",29000
"G4801290","2000","3","7","Texas","48","Donley","129",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Donley County",46100
"G4801310","2000","3","7","Texas","48","Duval","131",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Duval County",28600
"G4801330","2000","3","7","Texas","48","Eastland","133",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Eastland County",33100
"G4801350","2000","3","7","Texas","48","Ector","135",,,,,,,,,,,,,"5800","9999","9999",,,,,,,,"Ector County",47700
"G4801370","2000","3","7","Texas","48","Edwards","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Edwards County",38200
"G4801390","2000","3","7","Texas","48","Ellis","139",,,,,,,,,,,,,"1922","1920","9999",,,,,,,,"Ellis County",91400
"G4801410","2000","3","7","Texas","48","El Paso","141",,,,,,,,,,,,,"2320","9999","9999",,,,,,,,"El Paso County",69600
"G4801430","2000","3","7","Texas","48","Erath","143",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Erath County",67600
"G4801450","2000","3","7","Texas","48","Falls","145",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Falls County",38800
"G4801470","2000","3","7","Texas","48","Fannin","147",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fannin County",54500
"G4801490","2000","3","7","Texas","48","Fayette","149",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fayette County",71600
"G4801510","2000","3","7","Texas","48","Fisher","151",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fisher County",31300
"G4801530","2000","3","7","Texas","48","Floyd","153",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Floyd County",37900
"G4801550","2000","3","7","Texas","48","Foard","155",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Foard County",26100
"G4801570","2000","3","7","Texas","48","Fort Bend","157",,,,,,,,,,,,,"3362","3360","9999",,,,,,,,"Fort Bend County",115100
"G4801590","2000","3","7","Texas","48","Franklin","159",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Franklin County",66100
"G4801610","2000","3","7","Texas","48","Freestone","161",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Freestone County",56000
"G4801630","2000","3","7","Texas","48","Frio","163",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Frio County",35100
"G4801650","2000","3","7","Texas","48","Gaines","165",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gaines County",48000
"G4801670","2000","3","7","Texas","48","Galveston","167",,,,,,,,,,,,,"3362","2920","9999",,,,,,,,"Galveston County",85200
"G4801690","2000","3","7","Texas","48","Garza","169",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Garza County",38700
"G4801710","2000","3","7","Texas","48","Gillespie","171",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gillespie County",106400
"G4801730","2000","3","7","Texas","48","Glasscock","173",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Glasscock County",56400
"G4801750","2000","3","7","Texas","48","Goliad","175",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Goliad County",57400
"G4801770","2000","3","7","Texas","48","Gonzales","177",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gonzales County",48500
"G4801790","2000","3","7","Texas","48","Gray","179",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gray County",36700
"G4801810","2000","3","7","Texas","48","Grayson","181",,,,,,,,,,,,,"7640","9999","9999",,,,,,,,"Grayson County",69100
"G4801830","2000","3","7","Texas","48","Gregg","183",,,,,,,,,,,,,"4420","9999","9999",,,,,,,,"Gregg County",76800
"G4801850","2000","3","7","Texas","48","Grimes","185",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grimes County",56700
"G4801870","2000","3","7","Texas","48","Guadalupe","187",,,,,,,,,,,,,"7240","9999","9999",,,,,,,,"Guadalupe County",91400
"G4801890","2000","3","7","Texas","48","Hale","189",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hale County",53800
"G4801910","2000","3","7","Texas","48","Hall","191",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hall County",24100
"G4801930","2000","3","7","Texas","48","Hamilton","193",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hamilton County",47300
"G4801950","2000","3","7","Texas","48","Hansford","195",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hansford County",49900
"G4801970","2000","3","7","Texas","48","Hardeman","197",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hardeman County",29300
"G4801990","2000","3","7","Texas","48","Hardin","199",,,,,,,,,,,,,"0840","9999","9999",,,,,,,,"Hardin County",75800
"G4802010","2000","3","7","Texas","48","Harris","201",,,,,,,,,,,,,"3362","3360","9999",,,,,,,,"Harris County",87000
"G4802030","2000","3","7","Texas","48","Harrison","203",,,,,,,,,,,,,"4420","9999","9999",,,,,,,,"Harrison County",68400
"G4802050","2000","3","7","Texas","48","Hartley","205",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hartley County",94000
"G4802070","2000","3","7","Texas","48","Haskell","207",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Haskell County",30600
"G4802090","2000","3","7","Texas","48","Hays","209",,,,,,,,,,,,,"0640","9999","9999",,,,,,,,"Hays County",129400
"G4802110","2000","3","7","Texas","48","Hemphill","211",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hemphill County",56800
"G4802130","2000","3","7","Texas","48","Henderson","213",,,,,,,,,,,,,"1922","1920","9999",,,,,,,,"Henderson County",75300
"G4802150","2000","3","7","Texas","48","Hidalgo","215",,,,,,,,,,,,,"4880","9999","9999",,,,,,,,"Hidalgo County",52400
"G4802170","2000","3","7","Texas","48","Hill","217",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hill County",54700
"G4802190","2000","3","7","Texas","48","Hockley","219",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hockley County",50400
"G4802210","2000","3","7","Texas","48","Hood","221",,,,,,,,,,,,,"1922","2800","9999",,,,,,,,"Hood County",112100
"G4802230","2000","3","7","Texas","48","Hopkins","223",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hopkins County",61000
"G4802250","2000","3","7","Texas","48","Houston","225",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Houston County",49300
"G4802270","2000","3","7","Texas","48","Howard","227",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Howard County",39000
"G4802290","2000","3","7","Texas","48","Hudspeth","229",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hudspeth County",30500
"G4802310","2000","3","7","Texas","48","Hunt","231",,,,,,,,,,,,,"1922","1920","9999",,,,,,,,"Hunt County",62000
"G4802330","2000","3","7","Texas","48","Hutchinson","233",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hutchinson County",45300
"G4802350","2000","3","7","Texas","48","Irion","235",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Irion County",60800
"G4802370","2000","3","7","Texas","48","Jack","237",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jack County",44100
"G4802390","2000","3","7","Texas","48","Jackson","239",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jackson County",52700
"G4802410","2000","3","7","Texas","48","Jasper","241",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jasper County",59900
"G4802430","2000","3","7","Texas","48","Jeff Davis","243",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jeff Davis County",59800
"G4802450","2000","3","7","Texas","48","Jefferson","245",,,,,,,,,,,,,"0840","9999","9999",,,,,,,,"Jefferson County",59400
"G4802470","2000","3","7","Texas","48","Jim Hogg","247",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jim Hogg County",32400
"G4802490","2000","3","7","Texas","48","Jim Wells","249",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jim Wells County",41300
"G4802510","2000","3","7","Texas","48","Johnson","251",,,,,,,,,,,,,"1922","2800","9999",,,,,,,,"Johnson County",81900
"G4802530","2000","3","7","Texas","48","Jones","253",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jones County",34600
"G4802550","2000","3","7","Texas","48","Karnes","255",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Karnes County",41600
"G4802570","2000","3","7","Texas","48","Kaufman","257",,,,,,,,,,,,,"1922","1920","9999",,,,,,,,"Kaufman County",85700
"G4802590","2000","3","7","Texas","48","Kendall","259",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kendall County",139900
"G4802610","2000","3","7","Texas","48","Kenedy","261",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kenedy County",22500
"G4802630","2000","3","7","Texas","48","Kent","263",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kent County",24200
"G4802650","2000","3","7","Texas","48","Kerr","265",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kerr County",96600
"G4802670","2000","3","7","Texas","48","Kimble","267",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kimble County",50700
"G4802690","2000","3","7","Texas","48","King","269",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"King County",13800
"G4802710","2000","3","7","Texas","48","Kinney","271",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kinney County",45800
"G4802730","2000","3","7","Texas","48","Kleberg","273",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kleberg County",51800
"G4802750","2000","3","7","Texas","48","Knox","275",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Knox County",27800
"G4802770","2000","3","7","Texas","48","Lamar","277",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lamar County",57300
"G4802790","2000","3","7","Texas","48","Lamb","279",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lamb County",34300
"G4802810","2000","3","7","Texas","48","Lampasas","281",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lampasas County",72400
"G4802830","2000","3","7","Texas","48","La Salle","283",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"La Salle County",22700
"G4802850","2000","3","7","Texas","48","Lavaca","285",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lavaca County",55800
"G4802870","2000","3","7","Texas","48","Lee","287",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lee County",75000
"G4802890","2000","3","7","Texas","48","Leon","289",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Leon County",64200
"G4802910","2000","3","7","Texas","48","Liberty","291",,,,,,,,,,,,,"3362","3360","9999",,,,,,,,"Liberty County",63900
"G4802930","2000","3","7","Texas","48","Limestone","293",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Limestone County",46300
"G4802950","2000","3","7","Texas","48","Lipscomb","295",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lipscomb County",39700
"G4802970","2000","3","7","Texas","48","Live Oak","297",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Live Oak County",55200
"G4802990","2000","3","7","Texas","48","Llano","299",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Llano County",102100
"G4803010","2000","3","7","Texas","48","Loving","301",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Loving County",0
"G4803030","2000","3","7","Texas","48","Lubbock","303",,,,,,,,,,,,,"4600","9999","9999",,,,,,,,"Lubbock County",69100
"G4803050","2000","3","7","Texas","48","Lynn","305",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lynn County",38500
"G4803070","2000","3","7","Texas","48","McCulloch","307",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"McCulloch County",34000
"G4803090","2000","3","7","Texas","48","McLennan","309",,,,,,,,,,,,,"8800","9999","9999",,,,,,,,"McLennan County",67700
"G4803110","2000","3","7","Texas","48","McMullen","311",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"McMullen County",46800
"G4803130","2000","3","7","Texas","48","Madison","313",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Madison County",55900
"G4803150","2000","3","7","Texas","48","Marion","315",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Marion County",48700
"G4803170","2000","3","7","Texas","48","Martin","317",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Martin County",53800
"G4803190","2000","3","7","Texas","48","Mason","319",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mason County",53900
"G4803210","2000","3","7","Texas","48","Matagorda","321",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Matagorda County",61500
"G4803230","2000","3","7","Texas","48","Maverick","323",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Maverick County",50200
"G4803250","2000","3","7","Texas","48","Medina","325",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Medina County",68100
"G4803270","2000","3","7","Texas","48","Menard","327",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Menard County",28900
"G4803290","2000","3","7","Texas","48","Midland","329",,,,,,,,,,,,,"5800","9999","9999",,,,,,,,"Midland County",73400
"G4803310","2000","3","7","Texas","48","Milam","331",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Milam County",49300
"G4803330","2000","3","7","Texas","48","Mills","333",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mills County",48800
"G4803350","2000","3","7","Texas","48","Mitchell","335",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mitchell County",31000
"G4803370","2000","3","7","Texas","48","Montague","337",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Montague County",53200
"G4803390","2000","3","7","Texas","48","Montgomery","339",,,,,,,,,,,,,"3362","3360","9999",,,,,,,,"Montgomery County",114800
