GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITS,ANRCA,CBSAA,CSAA,METDIVA,MEMI,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,UR,PCI,PUMA5A,GEOID,BTTRA,BTBGA,NAME_E,ALY3E001,ALY3E002,ALY3E003,ALY3E004,ALY3E005,ALY3E006,ALY3E007,NAME_M,ALY3M001,ALY3M002,ALY3M003,ALY3M004,ALY3M005,ALY3M006,ALY3M007
"G5100250","2015-2019","VA",,,"Virginia","51","Brunswick County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51025",,,"Brunswick County, Virginia",14079,6663,6663,6025,638,0,7416,"Brunswick County, Virginia",95,373,373,403,224,19,353
"G5100270","2015-2019","VA",,,"Virginia","51","Buchanan County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51027",,,"Buchanan County, Virginia",18351,6903,6903,6405,498,0,11448,"Buchanan County, Virginia",176,464,464,477,186,23,486
"G5100290","2015-2019","VA",,,"Virginia","51","Buckingham County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51029",,,"Buckingham County, Virginia",14283,7197,7197,6692,505,0,7086,"Buckingham County, Virginia",76,351,351,379,162,19,347
"G5100310","2015-2019","VA",,,"Virginia","51","Campbell County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51031",,,"Campbell County, Virginia",45576,27462,27445,26429,1016,17,18114,"Campbell County, Virginia",175,642,642,698,226,21,644
"G5100330","2015-2019","VA",,,"Virginia","51","Caroline County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51033",,,"Caroline County, Virginia",24095,16271,14372,13834,538,1899,7824,"Caroline County, Virginia",251,565,918,869,198,975,518
"G5100350","2015-2019","VA",,,"Virginia","51","Carroll County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51035",,,"Carroll County, Virginia",24689,13381,13363,12997,366,18,11308,"Carroll County, Virginia",138,609,610,623,158,23,591
"G5100360","2015-2019","VA",,,"Virginia","51","Charles City County","036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51036",,,"Charles City County, Virginia",6065,3484,3462,3359,103,22,2581,"Charles City County, Virginia",20,118,121,116,37,18,120
"G5100370","2015-2019","VA",,,"Virginia","51","Charlotte County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51037",,,"Charlotte County, Virginia",9631,5370,5369,5048,321,1,4261,"Charlotte County, Virginia",89,245,245,262,138,3,257
"G5100410","2015-2019","VA",,,"Virginia","51","Chesterfield County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51041",,,"Chesterfield County, Virginia",271785,186107,185034,175948,9086,1073,85678,"Chesterfield County, Virginia",367,1733,1770,1863,638,269,1658
"G5100430","2015-2019","VA",,,"Virginia","51","Clarke County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51043",,,"Clarke County, Virginia",11821,7525,7525,7193,332,0,4296,"Clarke County, Virginia",131,297,297,308,119,19,292
"G5100450","2015-2019","VA",,,"Virginia","51","Craig County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51045",,,"Craig County, Virginia",4234,2462,2462,2415,47,0,1772,"Craig County, Virginia",121,225,225,220,45,17,250
"G5100470","2015-2019","VA",,,"Virginia","51","Culpeper County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51047",,,"Culpeper County, Virginia",40044,25948,25899,24567,1332,49,14096,"Culpeper County, Virginia",200,575,576,627,269,44,593
"G5100490","2015-2019","VA",,,"Virginia","51","Cumberland County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51049",,,"Cumberland County, Virginia",8202,5126,5116,4878,238,10,3076,"Cumberland County, Virginia",94,240,239,272,108,19,262
"G5100510","2015-2019","VA",,,"Virginia","51","Dickenson County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51051",,,"Dickenson County, Virginia",12256,4590,4575,4352,223,15,7666,"Dickenson County, Virginia",83,329,329,322,97,22,314
"G5100530","2015-2019","VA",,,"Virginia","51","Dinwiddie County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51053",,,"Dinwiddie County, Virginia",23323,14699,14678,13745,933,21,8624,"Dinwiddie County, Virginia",132,529,531,558,300,29,536
"G5100570","2015-2019","VA",,,"Virginia","51","Essex County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51057",,,"Essex County, Virginia",9032,5524,5497,5121,376,27,3508,"Essex County, Virginia",114,290,293,344,133,41,300
"G5100590","2015-2019","VA",,,"Virginia","51","Fairfax County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51059",,,"Fairfax County, Virginia",905295,649977,638806,613908,24898,11171,255318,"Fairfax County, Virginia",647,2553,2689,2769,1247,752,2558
"G5100610","2015-2019","VA",,,"Virginia","51","Fauquier County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51061",,,"Fauquier County, Virginia",55389,37337,37220,36040,1180,117,18052,"Fauquier County, Virginia",164,653,644,676,217,65,684
"G5100630","2015-2019","VA",,,"Virginia","51","Floyd County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51063",,,"Floyd County, Virginia",13091,7501,7489,7317,172,12,5590,"Floyd County, Virginia",111,370,372,385,97,24,397
"G5100650","2015-2019","VA",,,"Virginia","51","Fluvanna County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51065",,,"Fluvanna County, Virginia",21868,13085,12963,12651,312,122,8783,"Fluvanna County, Virginia",126,499,540,561,140,114,510
"G5100670","2015-2019","VA",,,"Virginia","51","Franklin County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51067",,,"Franklin County, Virginia",46875,26188,26164,24928,1236,24,20687,"Franklin County, Virginia",178,577,580,689,318,39,565
"G5100690","2015-2019","VA",,,"Virginia","51","Frederick County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51069",,,"Frederick County, Virginia",69054,44631,44524,43083,1441,107,24423,"Frederick County, Virginia",218,703,705,747,273,91,685
"G5100710","2015-2019","VA",,,"Virginia","51","Giles County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51071",,,"Giles County, Virginia",13716,7872,7871,7483,388,1,5844,"Giles County, Virginia",98,344,343,332,144,4,318
"G5100730","2015-2019","VA",,,"Virginia","51","Gloucester County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51073",,,"Gloucester County, Virginia",30835,18712,18360,17786,574,352,12123,"Gloucester County, Virginia",199,586,596,605,167,169,647
"G5100750","2015-2019","VA",,,"Virginia","51","Goochland County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51075",,,"Goochland County, Virginia",19285,11472,11472,11064,408,0,7813,"Goochland County, Virginia",122,416,416,432,171,23,431
"G5100770","2015-2019","VA",,,"Virginia","51","Grayson County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51077",,,"Grayson County, Virginia",13363,6823,6821,6444,377,2,6540,"Grayson County, Virginia",52,552,550,554,135,6,560
"G5100790","2015-2019","VA",,,"Virginia","51","Greene County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51079",,,"Greene County, Virginia",15311,10638,10550,10035,515,88,4673,"Greene County, Virginia",109,390,394,414,168,63,371
"G5100810","2015-2019","VA",,,"Virginia","51","Greensville County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51081",,,"Greensville County, Virginia",9903,4099,4099,3899,200,0,5804,"Greensville County, Virginia",118,289,289,297,92,19,276
"G5100830","2015-2019","VA",,,"Virginia","51","Halifax County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51083",,,"Halifax County, Virginia",28456,15066,15043,14561,482,23,13390,"Halifax County, Virginia",131,467,468,475,157,30,468
"G5100850","2015-2019","VA",,,"Virginia","51","Hanover County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51085",,,"Hanover County, Virginia",85246,57244,57163,55625,1538,81,28002,"Hanover County, Virginia",163,880,886,954,291,51,890
"G5100870","2015-2019","VA",,,"Virginia","51","Henrico County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51087",,,"Henrico County, Virginia",261230,181494,181149,173089,8060,345,79736,"Henrico County, Virginia",396,1601,1610,1803,714,161,1545
"G5100890","2015-2019","VA",,,"Virginia","51","Henry County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51089",,,"Henry County, Virginia",42523,21648,21648,19967,1681,0,20875,"Henry County, Virginia",181,614,614,648,279,29,655
"G5100910","2015-2019","VA",,,"Virginia","51","Highland County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51091",,,"Highland County, Virginia",1972,908,908,874,34,0,1064,"Highland County, Virginia",58,101,101,109,37,12,118
"G5100930","2015-2019","VA",,,"Virginia","51","Isle of Wight County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51093",,,"Isle of Wight County, Virginia",29951,19257,19010,17799,1211,247,10694,"Isle of Wight County, Virginia",111,411,414,396,233,125,409
"G5100950","2015-2019","VA",,,"Virginia","51","James City County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51095",,,"James City County, Virginia",61677,36184,35482,33950,1532,702,25493,"James City County, Virginia",238,774,777,715,376,182,791
"G5100970","2015-2019","VA",,,"Virginia","51","King and Queen County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51097",,,"King and Queen County, Virginia",5903,3321,3321,3220,101,0,2582,"King and Queen County, Virginia",124,272,272,285,82,17,284
"G5100990","2015-2019","VA",,,"Virginia","51","King George County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51099",,,"King George County, Virginia",20437,13941,13478,13065,413,463,6496,"King George County, Virginia",107,426,457,463,114,153,458
"G5101010","2015-2019","VA",,,"Virginia","51","King William County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51101",,,"King William County, Virginia",13348,8626,8626,8277,349,0,4722,"King William County, Virginia",142,389,389,439,137,19,372
"G5101030","2015-2019","VA",,,"Virginia","51","Lancaster County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51103",,,"Lancaster County, Virginia",9322,4449,4449,4267,182,0,4873,"Lancaster County, Virginia",57,262,262,274,87,19,277
"G5101050","2015-2019","VA",,,"Virginia","51","Lee County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51105",,,"Lee County, Virginia",20127,8643,8643,7860,783,0,11484,"Lee County, Virginia",270,474,474,473,225,23,544
"G5101070","2015-2019","VA",,,"Virginia","51","Loudoun County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51107",,,"Loudoun County, Virginia",295105,223456,222188,214991,7197,1268,71649,"Loudoun County, Virginia",429,1418,1389,1448,608,279,1401
"G5101090","2015-2019","VA",,,"Virginia","51","Louisa County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51109",,,"Louisa County, Virginia",29475,17502,17502,16553,949,0,11973,"Louisa County, Virginia",135,542,542,547,241,26,548
"G5101110","2015-2019","VA",,,"Virginia","51","Lunenburg County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51111",,,"Lunenburg County, Virginia",10227,4863,4852,4632,220,11,5364,"Lunenburg County, Virginia",83,304,305,299,94,17,339
"G5101130","2015-2019","VA",,,"Virginia","51","Madison County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51113",,,"Madison County, Virginia",10714,6536,6536,6204,332,0,4178,"Madison County, Virginia",99,342,342,320,200,19,343
"G5101150","2015-2019","VA",,,"Virginia","51","Mathews County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51115",,,"Mathews County, Virginia",7886,3786,3747,3581,166,39,4100,"Mathews County, Virginia",288,354,359,333,111,29,400
"G5101170","2015-2019","VA",,,"Virginia","51","Mecklenburg County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51117",,,"Mecklenburg County, Virginia",25637,12636,12636,12145,491,0,13001,"Mecklenburg County, Virginia",126,452,452,489,154,26,468
"G5101190","2015-2019","VA",,,"Virginia","51","Middlesex County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51119",,,"Middlesex County, Virginia",9116,4650,4650,4394,256,0,4466,"Middlesex County, Virginia",59,241,241,269,128,19,241
"G5101210","2015-2019","VA",,,"Virginia","51","Montgomery County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51121",,,"Montgomery County, Virginia",84723,48077,47807,45828,1979,270,36646,"Montgomery County, Virginia",198,1161,1165,1207,373,123,1211
"G5101250","2015-2019","VA",,,"Virginia","51","Nelson County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51125",,,"Nelson County, Virginia",12331,7148,7148,6898,250,0,5183,"Nelson County, Virginia",159,389,389,408,133,19,424
"G5101270","2015-2019","VA",,,"Virginia","51","New Kent County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51127",,,"New Kent County, Virginia",17673,11372,11330,10933,397,42,6301,"New Kent County, Virginia",145,453,458,470,168,45,488
"G5101310","2015-2019","VA",,,"Virginia","51","Northampton County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51131",,,"Northampton County, Virginia",9769,5109,5095,4891,204,14,4660,"Northampton County, Virginia",45,281,280,291,79,22,280
"G5101330","2015-2019","VA",,,"Virginia","51","Northumberland County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51133",,,"Northumberland County, Virginia",10544,5013,5013,4781,232,0,5531,"Northumberland County, Virginia",97,422,422,399,125,19,430
"G5101350","2015-2019","VA",,,"Virginia","51","Nottoway County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51135",,,"Nottoway County, Virginia",12799,6028,6028,5783,245,0,6771,"Nottoway County, Virginia",68,406,406,370,107,19,407
"G5101370","2015-2019","VA",,,"Virginia","51","Orange County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51137",,,"Orange County, Virginia",28915,18042,18042,17007,1035,0,10873,"Orange County, Virginia",148,585,585,612,254,26,574
"G5101390","2015-2019","VA",,,"Virginia","51","Page County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51139",,,"Page County, Virginia",19544,11664,11637,10882,755,27,7880,"Page County, Virginia",152,460,455,497,197,40,456
"G5101410","2015-2019","VA",,,"Virginia","51","Patrick County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51141",,,"Patrick County, Virginia",15006,7842,7842,7438,404,0,7164,"Patrick County, Virginia",79,371,371,402,128,19,375
"G5101430","2015-2019","VA",,,"Virginia","51","Pittsylvania County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51143",,,"Pittsylvania County, Virginia",51177,29203,29094,27414,1680,109,21974,"Pittsylvania County, Virginia",112,615,642,681,282,156,600
"G5101450","2015-2019","VA",,,"Virginia","51","Powhatan County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51145",,,"Powhatan County, Virginia",24356,13654,13633,13311,322,21,10702,"Powhatan County, Virginia",136,531,537,546,138,31,501
"G5101470","2015-2019","VA",,,"Virginia","51","Prince Edward County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51147",,,"Prince Edward County, Virginia",19687,9312,9296,8687,609,16,10375,"Prince Edward County, Virginia",85,658,659,677,212,33,665
"G5101490","2015-2019","VA",,,"Virginia","51","Prince George County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51149",,,"Prince George County, Virginia",30655,17759,15990,15152,838,1769,12896,"Prince George County, Virginia",140,625,678,658,239,339,616
"G5101530","2015-2019","VA",,,"Virginia","51","Prince William County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51153",,,"Prince William County, Virginia",349956,254286,248586,237220,11366,5700,95670,"Prince William County, Virginia",485,1558,1664,1709,729,570,1609
"G5101550","2015-2019","VA",,,"Virginia","51","Pulaski County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51155",,,"Pulaski County, Virginia",28884,16528,16500,15539,961,28,12356,"Pulaski County, Virginia",163,464,469,466,201,40,474
